"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.CF594.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa.Fluor.700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV.395.A_median","BUV661.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.CF594.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa.Fluor.700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV.395.A_rCV","BUV661.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"22","Specimen_001_20191108_001.csv","1","08-NOV-2019","20191108",2549,27440.650390625,23153.6103515625,282.940002441406,322.419998168945,717.599975585938,354.899993896484,523.899963378906,506.349975585938,1008.85501098632,142.964996337891,617.220031738281,667.035003662109,304.964996337891,289.980010986328,250.694999694825,277.019989013672,216.675003051758,1559.25988769531,145.219993591308,174.899993896484,1,"","Specimen_001_20191108_001.csv","1","08-NOV-2019","20191108",68.0456512357787,6.95911453077035,5.09222870463008,63.2498669901066,110.898567814781,29.6195666503759,61.6300372599944,70.5188748694164,39.8587976573877,21.2423236346993,32.8611903232602,57.3682765022868,88.0566209872347,51.3123649414651,172.925459332261,109.369956970817,71.4567580398377,106.915885393908,17.7900084385927,272.316156871748,179.625511202604,0,""
"23","Specimen_001_20191108_001.csv","2","08-NOV-2019","20191108",2484,143517.71875,53204.94140625,1896.92004394531,2179.86010742188,2822.2998046875,1834.94995117188,2778.75,2234.69995117188,4114.7998046875,618.840026855469,2721.60009765625,3755.96997070312,2199.14990234375,1442.60998535156,4201.47021484375,3648.23999023438,1478.25,11366.37890625,1640.8798828125,1574.09997558594,2,"","Specimen_001_20191108_001.csv","2","08-NOV-2019","20191108",68.8216988727859,3.91411254751428,12.6926893009894,16.9559335616065,31.7165216385754,15.3235357461069,21.0358354686795,20.2501871380175,18.4024711310013,12.1687162882649,16.1872773088275,22.0786170998542,19.955472951817,11.952117062279,44.2543939042776,16.946330122303,15.0163265476563,30.9041072768689,8.7696220298145,40.1927108883678,40.8980075311202,0,""
"24","Specimen_001_20191108_001.csv","3","08-NOV-2019","20191108",2473,143204.09375,52889.1015625,72507.8359375,68624.703125,81528.1953125,81231.1484375,86901.09375,83242.25,73567.4375,20144.69921875,96232.859375,49252.859375,64921.5,48750.66015625,76508.546875,83276.9140625,83888.4609375,94400.4140625,35995.4765625,47911.99609375,3,"","Specimen_001_20191108_001.csv","3","08-NOV-2019","20191108",67.5028871815609,4.07950959851662,14.7152011616288,14.882052985006,12.9648747797406,13.2859547037456,14.8494573750623,11.651102348755,10.9778432977245,11.1267656461461,11.6331121458557,11.3083927900797,14.0313204277797,12.7631891255208,11.5329816960011,6.80772421871985,5.74807959701468,7.68834015926841,19.9653523765497,15.6438873113614,17.2256709587427,0,""
"25","Specimen_001_20191111_001.csv","1","11-NOV-2019","20191111",2535,30491.630859375,25333,304.089996337891,332.760009765625,680.549987792969,327.924987792969,481.324981689453,450.774978637696,1032.34503173828,147.419998168945,650.024993896484,753.704986572266,320.760009765625,325.619995117188,243,257.985000610352,197.639999389648,1218.46990966797,95.9299926757812,95.3999938964844,1,"","Specimen_001_20191111_001.csv","1","11-NOV-2019","20191111",66.0211735700197,19.3671625759886,9.65829479188768,67.9219001756348,110.233714601591,38.408475372397,72.1506417695458,83.4694728732515,63.3283445457075,29.6372967672053,57.2677758458684,67.1254877891775,90.5085502752215,59.1483190186651,168.894208233692,116.409115480651,87.9120874083716,122.317499830246,39.0249202010118,412.607075561313,329.3941172662,0,""
"26","Specimen_001_20191111_001.csv","2","11-NOV-2019","20191111",2490,161795.171875,58245.21875,2132.86010742188,2422.3798828125,2772.25,1798.54992675781,2720.25,2120.2998046875,4369.9501953125,677.970031738281,2951.63989257812,4042.7099609375,2361.9599609375,1570.58996582031,4254.1201171875,3733.2900390625,1534.94995117188,11576.259765625,1589.99987792969,1523.21997070312,2,"","Specimen_001_20191111_001.csv","2","11-NOV-2019","20191111",68.7464779116466,2.28915779123122,14.8149066869491,17.4212117987293,30.7334141431002,15.3475875885591,22.1849722483546,22.638861404053,19.4863734583893,13.8713983595798,16.0608247267408,21.0425617537326,20.9850836786654,13.8473003852979,44.8575225183704,18.5779949659326,16.0307698536369,34.3122107145442,17.5115844311963,43.8858234718043,45.1585980017339,0,""
"27","Specimen_001_20191111_001.csv","3","11-NOV-2019","20191111",2447,162056.65625,57951.94140625,80839.0625,76252.796875,78661.046875,77632.09375,82522.046875,76014.8984375,79421.3125,21350.791015625,99787.140625,52982.91015625,69571.7109375,52052.21875,78167.4296875,84227.8515625,84486.2421875,97935.515625,35417.77734375,46146.0390625,3,"","Specimen_001_20191111_001.csv","3","11-NOV-2019","20191111",71.2229832447895,2.22818878737047,13.2630949796292,5.01647227709376,8.63854102072895,8.96161368386949,8.3708980660785,8.96001860108973,8.57738152276275,5.47005735236369,6.424217735639,7.0568944927617,8.31993506750591,4.95942673808128,8.79365472233113,6.77990820785232,5.65442165109244,7.50421054315519,11.1596036390654,15.4274345344979,17.8752480719753,0,""
"28","Specimen_001_20191112 after CST_001.csv","1","12-NOV-2019","20191112 after CST",2438,27197.599609375,23014.080078125,287.040008544922,327.359985351562,643.869995117188,331.649993896484,461.630004882812,424.779998779297,969.440002441406,134.459991455078,585.149963378906,806.399963378906,320.039978027344,343.559997558594,246.119995117188,267.119995117188,191.519989013672,1435.53002929688,167.860000610352,149.330001831055,1,"after CST","Specimen_001_20191112 after CST_001.csv","1","12-NOV-2019","20191112 after CST",69.086853978671,15.9787616252612,19.6588227154419,66.555182284155,109.032992484769,38.5052034326694,65.2055570794664,84.8769984128057,60.6100160248178,31.806506895133,52.9429043179334,67.9812099598555,91.8338548314243,62.2933089986049,160.286063212852,115.540955608653,81.6878918947448,130.161189925685,27.8010637263429,235.933448599942,218.808401908304,0,"after CST"
"29","Specimen_001_20191112 after CST_001.csv","2","12-NOV-2019","20191112 after CST",2390,145108.8046875,52928.640625,1939.19995117188,2208,2561.7451171875,1652.55505371094,2521.88000488281,1985.21008300781,4090.23986816407,615.029968261719,2674.67492675781,3825.35986328125,2166.35986328125,1440.17999267578,4202.51977539062,3609.89990234375,1461.59997558594,10886.919921875,1566.87506103515,1473.13507080078,2,"after CST","Specimen_001_20191112 after CST_001.csv","2","12-NOV-2019","20191112 after CST",72.4818870292887,2.50560045164386,13.4662004883196,17.9117361496585,32.3388151417608,15.9259046820005,23.4799993303899,21.9693649582771,20.5864186076098,13.234978559413,16.3046044201591,21.8146038341493,23.2157220221698,13.207995839818,47.1615895825415,18.3112082458318,15.2371620814072,33.397119262096,13.1554296973881,45.900320881597,45.8966123715577,0,"after CST"
"30","Specimen_001_20191112 after CST_001.csv","3","12-NOV-2019","20191112 after CST",2725,144724,52652.16015625,73417.921875,67271.0390625,72664.1796875,72196.5234375,75866.78125,66836.5234375,72488.046875,18611.08984375,85646.0390625,48921.59765625,63585.4765625,47748.95703125,77086.796875,80121.71875,75042.234375,90654.2109375,34287.04296875,42981.97265625,3,"after CST","Specimen_001_20191112 after CST_001.csv","3","12-NOV-2019","20191112 after CST",62.4150458715596,2.56636407921285,16.2280241944608,16.2929682317435,14.2101250619433,16.4302841571592,16.837538900711,13.0844812473509,10.928886374462,12.7221719098084,12.5648947126829,12.9432962138044,15.0776513185279,13.1458488149748,12.7965992385469,7.50698295650906,6.1323071537641,7.96833776729478,21.496035303793,16.7270787308845,18.0051293670084,0,"after CST"
"31","Specimen_001_20191113_001.csv","1","13-NOV-2019","20191113",2464,28817.599609375,22606.080078125,288,322.559997558594,672.010009765625,324.950012207031,485.75,467.660003662109,981.889953613281,143.589996337891,646.570007324219,682.919982910156,309.959991455078,291.47998046875,268.799987792969,292.319976806641,229.31999206543,1535.81005859375,126.440002441406,172.220001220703,1,"","Specimen_001_20191113_001.csv","1","13-NOV-2019","20191113",69.3532589285714,4.04308464926658,2.64561015673242,61.331363823149,108.175738180647,29.0616358563305,63.0915683339216,77.1724141386448,40.185400330965,20.9636523502877,31.502888745264,49.164836566682,82.6546470348092,48.9111922059072,167.424957941481,100.933810836051,72.1247497098,105.675496876479,16.3227964608901,296.967492144935,182.274753352867,0,""
"32","Specimen_001_20191113_001.csv","2","13-NOV-2019","20191113",2549,151707.203125,51846.71875,1971.83996582031,2202.23999023438,2573.46997070312,1667.63000488281,2590.21997070312,2022.73010253906,4086.08984375,628.309997558594,2734.02001953125,3837.11987304688,2237.76000976562,1475.88000488281,4263.83984375,3707.759765625,1509.47998046875,11279.3203125,1623.01000976562,1614.2900390625,2,"","Specimen_001_20191113_001.csv","2","13-NOV-2019","20191113",66.7438838760298,1.42364683779744,9.89691373911681,16.1560263656128,30.2208894064825,14.315151002288,21.9271678667175,22.0621426091855,19.5300445782055,11.994359082214,15.7199503294612,20.7228900751936,20.2174790955155,10.9955850146169,42.6250654183825,17.4879733963756,14.9506647007727,30.9318217838757,8.83887104650172,41.7961563146215,41.4142372233343,0,""
"33","Specimen_001_20191113_001.csv","3","13-NOV-2019","20191113",2494.5,151676.8046875,51564,74184,70358.87890625,73136.19921875,72442.41015625,79902.19140625,77747.13671875,74287.90234375,20737.548828125,99039.74609375,50423.939453125,66218.03515625,49783.857421875,77197.2578125,84926.9375,88382.27734375,93828.83984375,35861,48012.8671875,3,"","Specimen_001_20191113_001.csv","3","13-NOV-2019","20191113",68.5394066947284,1.53936623209578,13.449566533822,15.2583417946634,11.9619949019183,12.5809401823984,14.0765061708231,11.2956191097113,9.86183661305453,10.907234446242,12.2988197073263,11.5049874783936,13.4587362579708,12.190484341885,9.7342477243914,6.78008860064148,5.56869347623067,7.14286275931221,18.7317568130101,15.8410842515198,17.3098317223557,0,""
"34","Specimen_001_20191114_001.csv","1","14-NOV-2019","20191114",2529.5,28122,23221.919921875,273.600006103516,327.359985351562,641.860046386719,304.179992675781,465.315017700195,419.755004882812,984.794982910156,141.929992675781,640.345001220703,662.760009765625,294.839996337891,272.160003662109,256.199981689453,270.47998046875,204.539993286133,1484.03503417969,132.435005187988,176.035003662109,1,"","Specimen_001_20191114_001.csv","1","14-NOV-2019","20191114",67.0989642221783,6.6528771426591,2.59742767579763,63.9944365173599,105.943787249489,28.9545041424046,64.9269456386189,83.0866195081569,42.2186738160194,20.2275585422663,32.0959967339761,48.5765779357642,85.8241355131525,50.3613400481529,171.734794893587,105.383859038655,72.2882922690151,118.132421473818,15.9947335857762,290.851145703025,176.946313543903,0,""
"35","Specimen_001_20191114_002.csv","1","14-NOV-2019","20191114",2529.5,28122,23221.919921875,273.600006103516,327.359985351562,641.860046386719,304.179992675781,465.315017700195,419.755004882812,984.794982910156,141.929992675781,640.345001220703,662.760009765625,294.839996337891,272.160003662109,256.199981689453,270.47998046875,204.539993286133,1484.03503417969,132.435005187988,176.035003662109,1,"","Specimen_001_20191114_002.csv","1","14-NOV-2019","20191114",67.0989642221783,6.6528771426591,2.59742767579763,63.9944365173599,105.943787249489,28.9545041424046,64.9269456386189,83.0866195081569,42.2186738160194,20.2275585422663,32.0959967339761,48.5765779357642,85.8241355131525,50.3613400481529,171.734794893587,105.383859038655,72.2882922690151,118.132421473818,15.9947335857762,290.851145703025,176.946313543903,0,""
"36","Specimen_001_20191114_001.csv","2","14-NOV-2019","20191114",2490,147427.203125,53178.23828125,1940.15991210938,2135.0400390625,2437.4599609375,1555.07006835938,2361.75,1869.30004882812,4088.57983398438,607.559997558594,2645.2099609375,3804.35986328125,2187.35986328125,1459.919921875,4221.83984375,3675,1466.64001464844,11120.1806640625,1561.97009277344,1510.73999023438,2,"","Specimen_001_20191114_001.csv","2","14-NOV-2019","20191114",68.7769317269076,1.64590152279605,11.1020393827392,17.068512132097,31.241824832901,14.6234222998055,22.8271529273496,23.3642838851785,19.7588809313939,11.9431237029256,15.2508737753865,21.2853402062616,20.4008529366428,11.571359886225,44.3874942540192,17.6265247189327,15.0877951676764,32.6824971428783,8.68368175117995,43.8812382926113,41.5682838315374,0,""
"37","Specimen_001_20191114_002.csv","2","14-NOV-2019","20191114",2490,147427.203125,53178.23828125,1940.15991210938,2135.0400390625,2437.4599609375,1555.07006835938,2361.75,1869.30004882812,4088.57983398438,607.559997558594,2645.2099609375,3804.35986328125,2187.35986328125,1459.919921875,4221.83984375,3675,1466.64001464844,11120.1806640625,1561.97009277344,1510.73999023438,2,"","Specimen_001_20191114_002.csv","2","14-NOV-2019","20191114",68.7769317269076,1.64590152279605,11.1020393827392,17.068512132097,31.241824832901,14.6234222998055,22.8271529273496,23.3642838851785,19.7588809313939,11.9431237029256,15.2508737753865,21.2853402062616,20.4008529366428,11.571359886225,44.3874942540192,17.6265247189327,15.0877951676764,32.6824971428783,8.68368175117995,43.8812382926113,41.5682838315374,0,""
"38","Specimen_001_20191114_001.csv","3","14-NOV-2019","20191114",2492,147476.796875,52819.19921875,73100.15625,67506.2421875,68453.234375,67450.9140625,72368.7109375,66490.1328125,72112.890625,19149.759765625,89667.390625,49462.55859375,64987.4375,48767.87890625,76744.078125,81714.359375,80345.15625,92093.015625,34222.73046875,44470.91015625,3,"","Specimen_001_20191114_001.csv","3","14-NOV-2019","20191114",68.4189365971108,1.73125659280088,13.6381501850912,12.8202527653627,11.8243657831874,12.8022469771219,11.6801398331681,10.1426206033663,9.01855396659538,9.90017653852196,11.0932123016393,11.5173776916532,12.3444835128212,11.5421612422209,9.98635670075167,6.58151136661399,5.72043694221429,7.16854730275044,14.8354723629456,15.2619207565924,16.5105574325141,0,""
"39","Specimen_001_20191114_002.csv","3","14-NOV-2019","20191114",2492,147476.796875,52819.19921875,73100.15625,67506.2421875,68453.234375,67450.9140625,72368.7109375,66490.1328125,72112.890625,19149.759765625,89667.390625,49462.55859375,64987.4375,48767.87890625,76744.078125,81714.359375,80345.15625,92093.015625,34222.73046875,44470.91015625,3,"","Specimen_001_20191114_002.csv","3","14-NOV-2019","20191114",68.4189365971108,1.73125659280088,13.6381501850912,12.8202527653627,11.8243657831874,12.8022469771219,11.6801398331681,10.1426206033663,9.01855396659538,9.90017653852196,11.0932123016393,11.5173776916532,12.3444835128212,11.5421612422209,9.98635670075167,6.58151136661399,5.72043694221429,7.16854730275044,14.8354723629456,15.2619207565924,16.5105574325141,0,""
"40","Specimen_001_20191115_001.csv","1","15-NOV-2019","20191115",2468,29629.599609375,25408.3203125,325.440002441406,403.199981689453,635.830017089844,310.880004882812,482.400024414062,420.760009765625,1067.38000488281,153.550003051758,681.429992675781,713.159973144531,323.399993896484,294,281.399993896484,304.919982910156,246.119995117188,1569.60009765625,128.620010375977,176.580001831055,1,"","Specimen_001_20191115_001.csv","1","15-NOV-2019","20191115",69.2339059967585,4.97891914328966,2.54126610531429,55.2191168769596,90.2840027491556,29.9363958761842,62.326033926264,79.3030519145479,40.746113655129,18.4442313514777,29.9999985093987,47.1493796766893,81.6006108702254,43.5064910248218,160.912225113434,98.949849797851,65.9198928902207,104.128460907412,15.7986124613126,303.813546201846,184.686915421737,0,""
"41","Specimen_001_20191115_003.csv","1","15-NOV-2019","20191115",2468,29629.599609375,25408.3203125,325.440002441406,403.199981689453,635.830017089844,310.880004882812,482.400024414062,420.760009765625,1067.38000488281,153.550003051758,681.429992675781,713.159973144531,323.399993896484,294,281.399993896484,304.919982910156,246.119995117188,1569.60009765625,128.620010375977,176.580001831055,1,"","Specimen_001_20191115_003.csv","1","15-NOV-2019","20191115",69.2339059967585,4.97891914328966,2.54126610531429,55.2191168769596,90.2840027491556,29.9363958761842,62.326033926264,79.3030519145479,40.746113655129,18.4442313514777,29.9999985093987,47.1493796766893,81.6006108702254,43.5064910248218,160.912225113434,98.949849797851,65.9198928902207,104.128460907412,15.7986124613126,303.813546201846,184.686915421737,0,""
"42","Specimen_001_20191115_001.csv","2","15-NOV-2019","20191115",2504,157521.609375,57708.958984375,2076,2421.11987304688,2441.47998046875,1543.34503173828,2483.02001953125,1896.77001953125,4299.39990234375,647.399963378906,2850.63500976562,4059.71997070312,2331.419921875,1549.79992675781,4409.15966796875,3789.23999023438,1531.31994628906,11735.4853515625,1667.70007324219,1641.5400390625,2,"","Specimen_001_20191115_001.csv","2","15-NOV-2019","20191115",67.338927715655,1.84184391665311,11.8043403511837,16.8546350497503,31.5607843894774,14.9484719111482,22.8340138787359,21.9169099499037,20.4056955617525,12.2722731250762,15.5436862808819,20.5243128180133,19.2369607871084,11.2492246946855,41.8267617935736,17.1552970630874,14.0709560834361,31.1157849693247,13.5808842301623,39.6054255153365,39.6574194742277,0,""
"43","Specimen_001_20191115_003.csv","2","15-NOV-2019","20191115",2504,157521.609375,57708.958984375,2076,2421.11987304688,2441.47998046875,1543.34503173828,2483.02001953125,1896.77001953125,4299.39990234375,647.399963378906,2850.63500976562,4059.71997070312,2331.419921875,1549.79992675781,4409.15966796875,3789.23999023438,1531.31994628906,11735.4853515625,1667.70007324219,1641.5400390625,2,"","Specimen_001_20191115_003.csv","2","15-NOV-2019","20191115",67.338927715655,1.84184391665311,11.8043403511837,16.8546350497503,31.5607843894774,14.9484719111482,22.8340138787359,21.9169099499037,20.4056955617525,12.2722731250762,15.5436862808819,20.5243128180133,19.2369607871084,11.2492246946855,41.8267617935736,17.1552970630874,14.0709560834361,31.1157849693247,13.5808842301623,39.6054255153365,39.6574194742277,0,""
"44","Specimen_001_20191115_001.csv","3","15-NOV-2019","20191115",2539,157547.203125,57365.7578125,78544.3203125,76569.6015625,68216.71875,67067.671875,75512.3515625,72615.9453125,77684.6796875,21633.119140625,103613.046875,52947.71875,68902.6796875,51771.71875,79222.078125,87153.359375,90454.5546875,98096.734375,36281.7421875,49248.3828125,3,"","Specimen_001_20191115_001.csv","3","15-NOV-2019","20191115",67.8301378495471,1.83969190384509,12.0882346999796,6.65084533682371,9.69295607886986,11.847718260049,11.6330364264781,9.95229136355072,9.22886475196296,5.54809904100508,8.2301808118106,9.04447975150934,6.40769084052256,5.04661990763019,8.46587705718316,6.94729387404437,5.64395508725191,7.181825936764,9.65827978871628,15.561835112379,17.1948140207015,0,""
"45","Specimen_001_20191115_003.csv","3","15-NOV-2019","20191115",2539,157547.203125,57365.7578125,78544.3203125,76569.6015625,68216.71875,67067.671875,75512.3515625,72615.9453125,77684.6796875,21633.119140625,103613.046875,52947.71875,68902.6796875,51771.71875,79222.078125,87153.359375,90454.5546875,98096.734375,36281.7421875,49248.3828125,3,"","Specimen_001_20191115_003.csv","3","15-NOV-2019","20191115",67.8301378495471,1.83969190384509,12.0882346999796,6.65084533682371,9.69295607886986,11.847718260049,11.6330364264781,9.95229136355072,9.22886475196296,5.54809904100508,8.2301808118106,9.04447975150934,6.40769084052256,5.04661990763019,8.46587705718316,6.94729387404437,5.64395508725191,7.181825936764,9.65827978871628,15.561835112379,17.1948140207015,0,""
"46","Specimen_001_20191118_001.csv","1","18-NOV-2019","20191118",2500,28633.599609375,24144.958984375,213.119995117188,244.799987792969,561.460021972656,203.010009765625,337.010009765625,339.690002441406,999.320007324219,123.669998168945,475.589996337891,509.039978027344,230.15998840332,166.31999206543,181.439987182617,191.519989013672,152.039993286133,1413.73010253906,106.819999694824,122.080001831055,1,"","Specimen_001_20191118_001.csv","1","18-NOV-2019","20191118",68.523048,37.3536039077507,51.9631954708005,118.4799110108,164.808908094588,70.3207751843354,125.742574071379,131.217772571154,85.5029575947704,62.7294582014698,76.5100682507559,100.789770902558,134.913565181567,107.212664643078,457.973799601043,211.829086626348,135.745619591164,173.07331821371,60.3517848910359,451.530639247129,265.17857020099,0,""
"47","Specimen_001_20191118_004.csv","1","18-NOV-2019","20191118",2500,28633.599609375,24144.958984375,213.119995117188,244.799987792969,561.460021972656,203.010009765625,337.010009765625,339.690002441406,999.320007324219,123.669998168945,475.589996337891,509.039978027344,230.15998840332,166.31999206543,181.439987182617,191.519989013672,152.039993286133,1413.73010253906,106.819999694824,122.080001831055,1,"","Specimen_001_20191118_004.csv","1","18-NOV-2019","20191118",68.523048,37.3536039077507,51.9631954708005,118.4799110108,164.808908094588,70.3207751843354,125.742574071379,131.217772571154,85.5029575947704,62.7294582014698,76.5100682507559,100.789770902558,134.913565181567,107.212664643078,457.973799601043,211.829086626348,135.745619591164,173.07331821371,60.3517848910359,451.530639247129,265.17857020099,0,""
"48","Specimen_001_20191118_001.csv","2","18-NOV-2019","20191118",2453,154420,55876.796875,2022.71997070312,2345.28002929688,2448.18017578125,1556.41003417969,2438.13012695312,1904.14001464844,4382.39990234375,645.739990234375,2827.81005859375,3968.99975585938,2345.28002929688,1514.51989746094,4247.8798828125,3635.51977539062,1490.15991210938,11405.7607421875,1556.52001953125,1557.61010742188,2,"","Specimen_001_20191118_001.csv","2","18-NOV-2019","20191118",68.8037178964533,2.38995988213962,12.0445145136552,18.9462161787341,32.9593432537322,16.3490303324398,24.9500832737849,25.0746905512508,21.5938366615456,12.8764681300768,15.4494599937768,22.1366841024249,21.9909919349932,14.9561028232922,63.4707512041438,19.7227116744129,16.8504415976562,33.5340253338345,10.8104119329091,50.9792719417093,45.8075838307101,0,""
"49","Specimen_001_20191118_004.csv","2","18-NOV-2019","20191118",2453,154420,55876.796875,2022.71997070312,2345.28002929688,2448.18017578125,1556.41003417969,2438.13012695312,1904.14001464844,4382.39990234375,645.739990234375,2827.81005859375,3968.99975585938,2345.28002929688,1514.51989746094,4247.8798828125,3635.51977539062,1490.15991210938,11405.7607421875,1556.52001953125,1557.61010742188,2,"","Specimen_001_20191118_004.csv","2","18-NOV-2019","20191118",68.8037178964533,2.38995988213962,12.0445145136552,18.9462161787341,32.9593432537322,16.3490303324398,24.9500832737849,25.0746905512508,21.5938366615456,12.8764681300768,15.4494599937768,22.1366841024249,21.9909919349932,14.9561028232922,63.4707512041438,19.7227116744129,16.8504415976562,33.5340253338345,10.8104119329091,50.9792719417093,45.8075838307101,0,""
"50","Specimen_001_20191118_001.csv","3","18-NOV-2019","20191118",2555.5,154380.40625,55581.59765625,76404,76012.796875,69515.51953125,68143.69140625,75915.01953125,73410.2265625,77093.71875,21488.69921875,102898.41796875,51983.818359375,68948.45703125,51339.95703125,76490.39453125,84601.4375,88237.796875,95095.96484375,34760.1015625,47083.640625,3,"","Specimen_001_20191118_001.csv","3","18-NOV-2019","20191118",66.6461651340246,2.23416577567223,12.6798428025547,9.39158235692419,9.81075436979258,11.9029625879405,10.9039472091516,10.4506863060541,9.15094396014519,9.05703187810372,10.080944721217,9.94523587792041,11.9480439920551,11.4594458626675,9.82137475539314,6.84639190449823,5.70612582445407,7.36966944349069,13.5416720018064,15.6017525048362,17.0786964595585,0,""
"51","Specimen_001_20191118_004.csv","3","18-NOV-2019","20191118",2555.5,154380.40625,55581.59765625,76404,76012.796875,69515.51953125,68143.69140625,75915.01953125,73410.2265625,77093.71875,21488.69921875,102898.41796875,51983.818359375,68948.45703125,51339.95703125,76490.39453125,84601.4375,88237.796875,95095.96484375,34760.1015625,47083.640625,3,"","Specimen_001_20191118_004.csv","3","18-NOV-2019","20191118",66.6461651340246,2.23416577567223,12.6798428025547,9.39158235692419,9.81075436979258,11.9029625879405,10.9039472091516,10.4506863060541,9.15094396014519,9.05703187810372,10.080944721217,9.94523587792041,11.9480439920551,11.4594458626675,9.82137475539314,6.84639190449823,5.70612582445407,7.36966944349069,13.5416720018064,15.6017525048362,17.0786964595585,0,""
"52","Specimen_001_20191119_001.csv","1","19-NOV-2019","20191119",2493.5,28636.0009765625,23444.16015625,300.47998046875,346.559997558594,615.730041503906,300.830017089844,462.635009765625,416.070007324219,1038.32995605469,143.589996337891,642.004974365234,732.059967041016,315.839996337891,308.279998779297,267.119995117188,275.939987182617,238.139991760254,1490.03002929688,137.34001159668,163.5,1,"","Specimen_001_20191119_001.csv","1","19-NOV-2019","20191119",68.5348526168037,5.41136961180824,3.60243165983666,65.4685812438149,107.802378319728,35.9992709155154,67.1306572005421,82.8626526490696,47.9066043450013,22.8483844954601,38.3911282707993,58.6188321202296,86.4218719503939,53.3022982512587,157.311522086983,108.464354120675,77.7270312607226,101.763666809393,20.0804689306185,290.145416749669,194.666672919504,0,""
"53","Specimen_001_20191119_005.csv","1","19-NOV-2019","20191119",2493.5,28636.0009765625,23444.16015625,300.47998046875,346.559997558594,615.730041503906,300.830017089844,462.635009765625,416.070007324219,1038.32995605469,143.589996337891,642.004974365234,732.059967041016,315.839996337891,308.279998779297,267.119995117188,275.939987182617,238.139991760254,1490.03002929688,137.34001159668,163.5,1,"","Specimen_001_20191119_005.csv","1","19-NOV-2019","20191119",68.5348526168037,5.41136961180824,3.60243165983666,65.4685812438149,107.802378319728,35.9992709155154,67.1306572005421,82.8626526490696,47.9066043450013,22.8483844954601,38.3911282707993,58.6188321202296,86.4218719503939,53.3022982512587,157.311522086983,108.464354120675,77.7270312607226,101.763666809393,20.0804689306185,290.145416749669,194.666672919504,0,""
"54","Specimen_001_20191119_001.csv","2","19-NOV-2019","20191119",2514.5,151725.609375,53812.796875,2013.11999511719,2364.47998046875,2404.63012695312,1526.26000976562,2401.61511230469,1879.68505859375,4235.90478515625,636.609985351562,2822.41491699219,3865.25988769531,2252.0400390625,1523.75994873047,4263.83984375,3679.61987304688,1480.919921875,10971.3955078125,1576.68505859375,1553.25,2,"","Specimen_001_20191119_001.csv","2","19-NOV-2019","20191119",67.7650447405051,2.03782068915732,15.0396194819918,18.429784372584,31.5869391473438,16.6333952244639,24.8238064117107,24.4102736973424,21.1011606883321,13.3228482704531,16.2963693266047,21.7901089994246,22.4154120113975,12.8665407601354,45.0363245155284,18.6255192912694,16.4693172963702,33.1234093382325,15.8497456841116,44.2054266836061,43.2247054451021,0,""
"55","Specimen_001_20191119_005.csv","2","19-NOV-2019","20191119",2514.5,151725.609375,53812.796875,2013.11999511719,2364.47998046875,2404.63012695312,1526.26000976562,2401.61511230469,1879.68505859375,4235.90478515625,636.609985351562,2822.41491699219,3865.25988769531,2252.0400390625,1523.75994873047,4263.83984375,3679.61987304688,1480.919921875,10971.3955078125,1576.68505859375,1553.25,2,"","Specimen_001_20191119_005.csv","2","19-NOV-2019","20191119",67.7650447405051,2.03782068915732,15.0396194819918,18.429784372584,31.5869391473438,16.6333952244639,24.8238064117107,24.4102736973424,21.1011606883321,13.3228482704531,16.2963693266047,21.7901089994246,22.4154120113975,12.8665407601354,45.0363245155284,18.6255192912694,16.4693172963702,33.1234093382325,15.8497456841116,44.2054266836061,43.2247054451021,0,""
